event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-18 04:07:10 UTC,view,32601131,2053013566587404305,,dam,53.32,517918122,729a9f50-8862-46ec-b0dc-4de92ec56ab7
2019-10-13 04:19:50 UTC,view,26400764,2053013563651392361,,lucente,121.24,557323912,ca56ae67-f0dc-4fcf-a4cc-f757f5a5449f
2019-10-28 06:50:46 UTC,view,3700912,2053013565983425517,appliances.environment.vacuum,samsung,104.22,530796166,c5f5da1f-2709-45e2-a3f2-9a29960f5acd
2019-10-24 13:38:34 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,246.52,395325170,efc933ce-8e87-4f4f-8756-9efc1f21d705
2019-10-14 16:06:04 UTC,view,3701277,2053013565983425517,appliances.environment.vacuum,elenberg,40.98,515767671,9e7f6632-b3a3-4464-ad8f-83ecef925558
2019-10-05 07:51:28 UTC,view,14701163,2053013557133443581,furniture.living_room.cabinet,,411.85,519672267,f398e42e-4677-46cb-a226-1cb6c2e786ba
2019-10-03 09:35:02 UTC,view,2800157,2053013563835941749,appliances.kitchen.refrigerators,midea,257.38,531710745,81bb4efd-cd7f-4e2f-998c-f1224c8ee6de
2019-10-07 11:51:37 UTC,view,12718465,2053013553559896355,,,62.04,517841086,2213e68d-1979-4af0-85c9-2104afee46bc
2019-10-19 07:51:30 UTC,view,28704817,2053013565824041955,apparel.shoes.sandals,greyder,56.63,516735973,cc75f461-8fa1-4d0c-af56-6a3820ce2f80
2019-10-27 06:43:44 UTC,view,13400388,2053013557066334713,,,239.13,513456697,927b9cec-d4ac-1e00-5c1d-fe52282991fa
2019-10-17 04:47:22 UTC,view,9800449,2053013554071601477,,zalman,81.17,514117949,58d41785-7fe5-48e4-96da-b549dd500d63
2019-10-23 04:07:08 UTC,view,26204222,2053013563693335403,,aquamarine,14.67,512719407,a6223272-e581-4d01-849c-a15c13dd10fb
2019-10-01 21:02:50 UTC,view,44500051,2144356630513320518,,omabelle,1377.13,550338929,c665ff32-5a9c-4c9d-8830-98f5e9e65219
2019-10-11 04:27:32 UTC,view,26300354,2053013563584283495,,lucente,782.0,523084028,9f340941-8a61-4c1c-8d58-0083cd139031
2019-10-05 03:34:32 UTC,view,5300096,2053013563173241677,,remington,61.75,512725813,c9b0c0a0-5676-488f-a2f9-7441d8b6a1fb
2019-10-09 08:37:08 UTC,view,3701288,2053013565983425517,appliances.environment.vacuum,dauscher,51.07,514345886,d578d691-cc6f-460a-9cd9-64e924aa5710
2019-10-22 04:56:49 UTC,view,1004836,2053013555631882655,electronics.smartphone,samsung,224.48,546435714,80abe606-f5c8-487f-9581-ac0cd216175d
2019-10-18 15:24:39 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,460.05,536062813,1ff23703-77ad-4455-b118-68d4c4d37cd3
2019-10-31 14:25:47 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,275.34,526150391,eaefea45-dd5e-4415-bcc3-ed73efdd5fdd
2019-10-28 03:37:17 UTC,view,26900025,2053013564599305123,sport.trainer,housefit,733.61,512837484,9ff6ecbf-e779-475f-9d62-f152c57f7144
2019-10-06 02:41:28 UTC,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,296.53,532902908,8961e506-b6d0-4b9c-8d57-1ac226e2af18
2019-10-23 16:46:25 UTC,cart,1003304,2053013555631882655,electronics.smartphone,apple,575.18,518802203,f78a6fcc-581d-452e-a7ec-adeb41651f10
2019-10-07 10:54:28 UTC,purchase,7004810,2053013560346280633,kids.carriage,chicco,205.9,514962642,ed6c2e62-59d6-489f-9adb-d2dd27438eb1
2019-10-19 15:11:18 UTC,view,1004708,2053013555631882655,electronics.smartphone,huawei,153.98,526713747,31c4cd69-69dd-4383-9b59-525df2079740
2019-10-11 04:49:32 UTC,view,1307188,2053013558920217191,computers.notebook,hp,223.92,537311336,4a5f213d-d6fe-4c08-9bf0-1389e334d502
2019-10-15 20:50:28 UTC,purchase,1004768,2053013555631882655,electronics.smartphone,samsung,250.71,558824488,b31f935d-d4a2-4d1e-9604-2e2e5e5a0345
2019-10-04 17:59:11 UTC,view,22700193,2053013556168753601,,stels,77.22,550582645,06e0bbfe-8735-49d5-a392-c9aade18fa00
2019-10-29 13:51:52 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,531.29,513758501,e018762c-3f30-448c-9a76-80fcfe177194
2019-10-04 03:46:07 UTC,view,1004461,2053013555631882655,electronics.smartphone,xiaomi,239.36,552047470,1fa0b6ef-3c4e-44c4-8466-9875fd8a1e6e
2019-10-27 05:28:20 UTC,view,12706555,2053013553559896355,,,39.64,564577187,3a858766-76a5-47bc-a11e-66d5a22072d0
2019-10-03 06:38:42 UTC,view,5100816,2053013553375346967,,xiaomi,29.54,542818684,d08ab1a7-c674-49c4-af62-d56a589eb156
2019-10-24 04:28:05 UTC,view,1004776,2053013555631882655,electronics.smartphone,xiaomi,183.53,512732702,13e71209-eaf9-47bd-83ac-856294fd247c
2019-10-11 14:19:15 UTC,view,1005126,2053013555631882655,electronics.smartphone,apple,1450.69,554920528,3d088f1f-306e-4bdc-a0d2-bcb605e245c4
2019-10-25 11:20:30 UTC,view,12201346,2116907525176557699,sport.bicycle,phoenix,128.68,489255143,a3f7065b-5a6b-4e8c-bb35-ee9d13cf78df
2019-10-22 06:58:22 UTC,view,16600019,2053013560287560373,,mercedes,229.35,562034873,2c5f5d62-e609-465d-82b7-e1f4af41ec04
2019-10-13 13:54:18 UTC,view,55000009,2146551843914777018,apparel.costume,jordan,149.27,535888111,5b96262a-db42-4248-9ffc-93d66d1cc48e
2019-10-22 04:02:24 UTC,view,6600563,2053013554189041997,computers.components.memory,,18.71,513026219,d55e1536-648f-4e70-b569-eb67c67c3505
2019-10-20 17:48:35 UTC,view,5100863,2053013553341792533,electronics.clocks,samsung,322.87,517126273,77688ff8-3cca-46b6-9e90-54e62b0d943a
2019-10-08 03:31:38 UTC,view,1005163,2053013555631882655,electronics.smartphone,xiaomi,295.5,523168529,f6a1051a-2f4d-4301-851e-27bcefa24076
2019-10-13 10:20:28 UTC,view,26400217,2053013563651392361,,,214.42,554816934,82ca5c7d-18c5-4a24-930d-347bba6ab88c
2019-10-02 18:27:59 UTC,view,1004886,2053013555631882655,electronics.smartphone,oppo,153.02,554123236,1c7a6116-6e23-4345-8204-3d6ea972f56b
2019-10-26 19:58:55 UTC,view,22200191,2053013558785999453,,adelline,71.56,553856851,5bc57d09-52a2-4e59-a3d6-abf2c014610d
2019-10-25 21:52:14 UTC,view,1004785,2053013555631882655,electronics.smartphone,huawei,257.01,562404155,99202eea-b813-4e79-813d-6c94c2e85b02
2019-10-11 10:28:02 UTC,purchase,12800823,2053013552788144369,,samsung,102.94,521504653,08ab1832-98f4-4fd5-b80f-5696667b21b0
2019-10-30 18:37:39 UTC,view,1003306,2053013555631882655,electronics.smartphone,apple,579.34,564368605,73c8a2ac-9b34-4fce-be5b-6da67984fd87
2019-10-15 16:08:50 UTC,view,11500440,2053013554625249641,,sven,11.3,515822605,282ba920-9cb9-4e21-818b-21b9c2ab4903
2019-10-04 18:27:49 UTC,view,1004740,2053013555631882655,electronics.smartphone,xiaomi,199.54,546339382,0c8f26e1-321d-460e-bc25-b40842a5c96b
2019-10-09 15:44:29 UTC,view,42300030,2095518921321874323,furniture.living_room.cabinet,,257.15,523339523,667f8527-947a-4c46-bcbc-5da2dd18bf04
2019-10-16 08:06:41 UTC,view,1005192,2053013555631882655,electronics.smartphone,meizu,207.73,533636761,458d2798-d3a6-4df2-b0f4-0650beb5c336
2019-10-28 17:29:24 UTC,view,6701235,2053013554247762257,computers.components.videocards,gigabyte,1389.88,515165193,920f3a5c-6c47-e296-f7df-1024c7281329
2019-10-19 16:55:35 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,248.45,518331981,d9591739-d96c-404e-a01d-8730c211ffdf
2019-10-26 03:14:40 UTC,view,28400293,2053013566209917945,accessories.bag,karya,126.13,523677914,01815b6a-8ab2-466f-a815-3e53c759e3c9
2019-10-11 06:48:48 UTC,view,22700129,2053013556168753601,,stels,66.93,521012711,d2ff3b25-d9ba-4688-891d-93a36f2d7226
2019-10-05 07:17:02 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,462.39,543402719,fc90efd8-01f0-43b7-ab7f-71b703325683
2019-10-25 08:50:48 UTC,view,8801100,2053013555573162395,electronics.telephone,nokia,94.67,559497889,f464b101-6e0d-42db-8b90-35f85e39d765
2019-10-31 04:05:42 UTC,view,1500082,2053013552955916539,computers.peripherals.printer,epson,671.55,525489812,62d5eda4-4e16-4977-90a4-d1aa45781819
2019-10-02 04:56:41 UTC,view,1801882,2053013554415534427,electronics.video.tv,samsung,422.09,523511917,2b3a3df4-ff00-4f73-8555-51be23ae9edd
2019-10-30 10:34:06 UTC,view,21400808,2053013561579406073,electronics.clocks,casio,155.22,565726158,d62bb9dd-41be-4382-a629-f7bc048397f5
2019-10-13 10:44:27 UTC,view,8500081,2053013552259662037,,kiturami,481.05,551667456,8f5c7fe6-6092-4e01-af96-0960ee16241c
2019-10-07 15:15:25 UTC,purchase,26200604,2053013563693335403,,,247.63,557708495,d86aab7a-ab3f-87a9-1a85-2f5969133fcd
2019-10-28 12:34:00 UTC,view,29000024,2053013562871251777,,scarlett,19.54,519419219,96ab1b30-283b-4564-91d9-109eb1f162b0
2019-10-04 06:39:50 UTC,cart,1307310,2053013558920217191,computers.notebook,acer,308.86,542786085,9ef3161f-91b3-4612-8b1d-aa28915c4505
2019-10-26 08:48:46 UTC,view,1004932,2053013555631882655,electronics.smartphone,vivo,437.33,519225398,ce7ae0cc-58e0-4cb0-8ecf-3bfd533e3260
2019-10-04 05:22:42 UTC,view,1480171,2053013561092866779,computers.desktop,acer,823.67,524463870,c6c953ad-9ead-4f81-8503-54cbd4b8a7d1
2019-10-14 08:02:11 UTC,view,10201640,2053013553224352013,kids.dolls,barbie,57.89,515265699,57efc2e1-d12a-4f59-aeaa-bd3114df6b1a
2019-10-03 14:11:23 UTC,view,1480707,2053013561092866779,computers.desktop,pulser,501.92,556418111,1223744e-2644-4f7b-8e83-e83d48871d35
2019-10-29 19:09:55 UTC,view,12704117,2053013553559896355,,triangle,43.76,565529020,32bcb1db-5f4f-44da-8216-d5f4c7285e04
2019-10-02 11:16:01 UTC,view,1200957,2172371436436455782,electronics.tablet,samsung,115.32,533477365,d6fca027-ac47-41f8-ad16-c5fed4def97f
2019-10-26 06:34:27 UTC,view,35108983,2070005009382114061,apparel.underwear,noppies,23.17,515980375,5044a08e-9ead-4485-a031-a3b78f3c36cc
2019-10-13 18:44:05 UTC,view,1005216,2053013555631882655,electronics.smartphone,samsung,1544.42,539284881,ff8952c0-b9fa-43cf-bcca-02dc791257c3
2019-10-22 06:11:42 UTC,view,4100138,2053013561218695907,,sony,413.13,543529410,6a6a094d-2a94-4ca9-b859-9de29992a585
2019-10-15 10:54:58 UTC,view,1004250,2053013555631882655,electronics.smartphone,apple,802.07,531538197,a57fcf72-4c2a-4cb8-baa4-1c4e323374c6
2019-10-20 08:37:32 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,131.53,541531480,f62995bf-04a9-4d0d-9299-86d35f02f23b
2019-10-20 12:03:46 UTC,view,18600003,2053013559708746385,,sv,360.11,554479077,f8feccab-ff5e-4104-8e92-ba5722f4527c
2019-10-22 16:32:05 UTC,view,45600299,2116907524379639897,apparel.shoes,shagovita,71.03,540802116,0c909e8f-8af9-4ab2-9db8-e6ed7c40e49c
2019-10-08 06:08:12 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,250.96,539631152,d09287f6-1c79-4dd7-8ea5-447bdbccae2e
2019-10-10 16:20:22 UTC,view,2702277,2053013563911439225,appliances.kitchen.refrigerators,lg,465.72,525998577,4b86bbd9-1309-44ce-880e-7c6366245ea7
2019-10-05 05:34:54 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,231.41,515896163,d7f0ca2b-c8f1-4650-9090-b5d0685ce5fb
2019-10-28 19:01:25 UTC,view,10300496,2053013553115300101,,silverlit,7.7,565168540,7e6c3d44-7498-4bc3-9bfd-6c24712a36b2
2019-10-08 00:53:40 UTC,view,1003910,2053013555631882655,electronics.smartphone,nokia,118.1,513568912,e94e340b-bcc1-4eb5-a929-e0bc2a2bafa8
2019-10-03 04:40:09 UTC,view,1004258,2053013555631882655,electronics.smartphone,apple,730.45,512465881,96659fa1-fe87-4f72-be13-806283ab2aa2
2019-10-13 16:48:15 UTC,view,15300368,2053013552662315243,,apacer,17.99,513360751,757cadec-45ee-4441-b0da-4505d1af96fa
2019-10-28 08:39:13 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1359.24,513814494,c50df972-130a-4da7-9ccb-a8bfa8565dff
2019-10-05 10:52:32 UTC,cart,1002540,2053013555631882655,electronics.smartphone,apple,511.71,555996003,d14d4690-919c-4328-a969-d42069699b52
2019-10-15 10:12:30 UTC,view,11200234,2053013562946749253,appliances.personal.scales,bene,11.11,513444174,ca912870-782d-45f4-a6a2-752c5039f6a2
2019-10-26 08:27:37 UTC,view,1004886,2053013555631882655,electronics.smartphone,oppo,115.55,564306821,d8b5f32e-42f8-4bd2-9a05-06dd0f9e460f
2019-10-30 10:58:38 UTC,view,1004226,2053013555631882655,electronics.smartphone,apple,993.31,514839432,6d2053c1-d538-48ed-b2b0-a9188933146c
2019-10-27 02:40:40 UTC,view,1004990,2053013555631882655,electronics.smartphone,oppo,218.51,553172147,65895ec5-92a5-4cc7-9586-62b9e99f88a1
2019-10-10 05:48:03 UTC,view,4900087,2053013555220840837,appliances.kitchen.juicer,bosch,151.61,519919141,2c041d7f-dd99-4bf5-b97e-b5025530d71b
2019-10-06 14:44:27 UTC,view,1004843,2053013555631882655,electronics.smartphone,meizu,231.41,513345912,1f14f4ca-0cc3-4677-9560-5892dda0b932
2019-10-30 03:06:26 UTC,view,1004858,2053013555631882655,electronics.smartphone,samsung,131.02,513227529,ac65e54b-0dcb-428c-98a2-d7f4db001341
2019-10-05 08:37:28 UTC,view,26008529,2053013562611204913,,,3.95,548222658,01239628-bd9c-4159-90bb-d57c17313d43
2019-10-23 09:59:25 UTC,view,4400322,2053013555095011711,appliances.kitchen.coffee_machine,maxwell,19.02,513383570,8b890ebb-960d-4bfe-9a48-9d73260154ab
2019-10-22 12:55:14 UTC,view,4502496,2053013563877884791,appliances.kitchen.hob,dauscher,147.75,555658886,8ca7db0e-8c50-49a2-9eff-61fbc4b69754
2019-10-01 17:19:20 UTC,view,12100513,2053013555816432043,kids.skates,maomaoku,338.23,512682226,f7833521-f566-4abd-bdb2-e6daff70cb7b
2019-10-21 07:13:37 UTC,view,12800633,2053013552788144369,,apacer,4.61,521041111,f26b654a-861a-413a-aa32-8807788bdb52
2019-10-10 16:12:46 UTC,view,1004238,2053013555631882655,electronics.smartphone,apple,1210.51,536324072,40697d13-d840-4077-a3a8-1460ee3237b1
2019-10-17 04:38:58 UTC,view,5701128,2053013553970938175,auto.accessories.player,,51.48,557420514,806b3333-e009-4abf-bc2d-0b798cc50d7a
2019-10-03 16:33:43 UTC,view,26500080,2053013563550729061,,lucente,56.89,513483670,2a05db2d-8329-4ada-92f6-b5f9df96ba36
2019-10-12 15:57:58 UTC,view,1002532,2053013555631882655,electronics.smartphone,apple,643.23,515908015,420a388d-18ff-4b5f-b79e-d651c84b49ad
2019-10-24 15:56:11 UTC,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,257.15,554512183,716364c5-11e6-4f2d-8113-dcd17486be1e
2019-10-14 09:22:42 UTC,view,1004247,2053013555631882655,electronics.smartphone,apple,810.81,517028161,c3796178-8a11-4802-a886-b2c597b73e0f
2019-10-07 08:24:27 UTC,view,15200047,2053013553484398879,,akom,64.35,514737240,432140bc-b7d9-42b7-b19b-2909536e1e1d
2019-10-10 09:54:24 UTC,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,217.48,556073490,6c10a0d5-36e1-49ac-9673-32f7d82242f7
2019-10-27 12:07:38 UTC,purchase,1003306,2053013555631882655,electronics.smartphone,apple,579.96,564686742,c1c587ae-a40c-4945-9da6-9f5a53983101
2019-10-22 13:44:29 UTC,view,49100034,2127425375913902544,,ansmann,25.71,542222681,1f8e9116-8aaa-4577-a3da-89ece3b794af
2019-10-11 19:11:26 UTC,view,1004839,2053013555631882655,electronics.smartphone,oppo,179.9,515162489,e4ada439-96ff-417a-be0f-1ca4bad9a001
2019-10-10 17:35:05 UTC,view,26300078,2053013563584283495,,lucente,316.1,558854248,94120f04-8fed-4b66-bd96-8e906476c6a0
2019-10-06 17:35:00 UTC,view,3601126,2053013563810775923,appliances.kitchen.washer,haier,308.86,512567235,ef8cf8eb-a135-4209-99ee-c28d1cd948d1
2019-10-26 11:43:32 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,147.05,512495146,1abc9b1b-fd92-4813-ae25-0a739187691a
2019-10-05 17:55:08 UTC,view,8500230,2053013552259662037,,unilux,1180.1,512989792,c94610a3-9aef-4560-b06c-f9ac7352759c
2019-10-13 02:25:45 UTC,view,22300006,2053013552427434207,,rombica,64.33,518189124,8c1cebcc-05cf-4013-b17c-552f604c607b
2019-10-26 15:22:22 UTC,view,7005751,2053013560346280633,kids.carriage,,77.07,513461777,9b279388-284a-4b14-9f25-12f897a09e27
2019-10-12 18:18:21 UTC,view,9300035,2053013554524586339,,lg,134.52,516301115,84c21ec8-8247-4369-b3a0-f00c29a79055
2019-10-02 07:17:07 UTC,view,5200100,2053013553316626707,computers.ebooks,amazon,125.95,514098352,e0a07dc2-14db-4317-8fc2-c1e6425552c6
2019-10-05 05:08:56 UTC,view,15800006,2053013560144954031,,karcher,102.94,524389493,fb2a4da2-c6f2-4cc9-b701-191a246f4f56
2019-10-07 15:39:56 UTC,view,3801058,2053013566176363511,appliances.iron,tefal,154.42,516832696,1657e6f9-582d-47c7-99c8-8ea8ec55a1d4
2019-10-24 07:13:00 UTC,view,3700956,2053013565983425517,appliances.environment.vacuum,xiaomi,486.39,514685184,b16c3071-e7ba-4654-88dd-22514683fd63
2019-10-07 19:17:20 UTC,view,1004403,2053013555631882655,electronics.smartphone,xiaomi,195.61,536166705,b41027a2-ca4c-48d1-9c25-e08b5e94d17a
2019-10-09 12:05:25 UTC,view,14100545,2053013557670314521,electronics.audio.acoustic,stagg,108.11,544914868,7fecd74e-f5d0-4a39-9f9e-e634cfdc2e7a
2019-10-13 05:42:34 UTC,view,8901845,2053013553090134275,kids.toys,,5.75,533424113,74713775-25ec-487a-9c3a-85c967b62bad
2019-10-06 07:15:20 UTC,view,5100816,2053013553375346967,,xiaomi,28.8,529033721,7f94544d-900e-4ed6-898d-c2e7c6443b23
2019-10-30 11:10:38 UTC,view,1005099,2053013555631882655,electronics.smartphone,samsung,140.25,559037367,85bb7c07-cc0e-4cd6-8ea0-6fa868cb9739
2019-10-29 16:25:52 UTC,view,4100265,2053013561218695907,,sony,660.85,516381587,fa285e1a-bb43-443d-b893-89aea16bf3f7
2019-10-21 12:58:44 UTC,cart,1005100,2053013555631882655,electronics.smartphone,samsung,142.07,561688082,78d293c1-09d1-4b1b-bdde-913a8810109e
2019-10-22 05:43:43 UTC,view,22700127,2053013556168753601,,stels,110.43,512568496,dbb68460-652a-44b9-a74e-8d3742823dae
2019-10-26 05:36:08 UTC,view,15700151,2053013559733912211,,,240.39,512543371,d2d9087a-6b54-4748-95c0-5e3bcc677613
2019-10-15 08:06:00 UTC,view,1004855,2053013555631882655,electronics.smartphone,xiaomi,123.3,519614270,3ae16221-6913-457c-95dc-845e9f0e47f0
2019-10-12 15:04:14 UTC,view,1005119,2053013555631882655,electronics.smartphone,apple,1091.1,512428233,eec9333a-814d-4621-8307-54adda7dae7f
2019-10-06 16:25:06 UTC,view,8800944,2053013555573162395,electronics.telephone,nokia,23.99,522559744,f73e3380-07c2-4e76-a4d9-02c658202ecd
2019-10-24 07:55:58 UTC,view,7005418,2053013560346280633,kids.carriage,indigo,77.2,515536733,5e7164c3-75c6-4aa2-bee4-8d63ad590890
2019-10-31 03:04:47 UTC,view,16800127,2053013558316237377,furniture.kitchen.table,,540.55,512446656,ecd31790-5a52-472d-b3c3-4f99b66f8ac5
2019-10-24 19:03:47 UTC,view,7004492,2053013560346280633,kids.carriage,belecoo,102.18,544955926,5a3abc74-7401-4eb9-b934-6db4a7a1b32b
2019-10-20 13:07:42 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,358.44,557018315,0c794435-f508-4958-857e-8543d44ad674
2019-10-07 12:55:21 UTC,view,4400141,2053013555095011711,appliances.kitchen.coffee_machine,delonghi,566.27,542844894,95a2cebc-387a-42c7-9966-450f5ddcfd2a
2019-10-06 10:18:48 UTC,view,1004863,2053013555631882655,electronics.smartphone,samsung,174.05,513659219,bf89739f-b9b7-46a2-a3ee-6d6a203c4e70
2019-10-22 09:52:10 UTC,view,1004225,2053013555631882655,electronics.smartphone,apple,1003.42,514498221,c3185e32-035f-4dbc-ab10-0e69f410afbe
2019-10-28 14:21:52 UTC,view,13103656,2053013553526341921,,rimax,270.28,520703124,875b8f53-77a1-4e96-bc9d-7c710709ee10
2019-10-23 15:26:12 UTC,view,4802026,2053013554658804075,electronics.audio.headphone,awei,15.42,529936806,f28f68bb-dacc-4df1-82b3-9c825d13614b
2019-10-06 04:19:51 UTC,view,15700097,2053013559733912211,,,280.83,514787323,02655046-67e4-45bd-b535-3bde019a3411
2019-10-01 18:17:27 UTC,view,1004433,2053013555631882655,electronics.smartphone,samsung,257.15,551155336,68d5a0b5-58c1-4d96-b312-814fff4a2c53
2019-10-16 17:36:03 UTC,view,28711567,2053013565824041955,apparel.shoes.sandals,ara,62.55,549321911,f2a960ca-e34a-4e2c-a4b8-e4703f146145
2019-10-28 06:45:20 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,244.0,555057378,39b02b5c-c016-4d87-859d-2192729c0162
2019-10-27 15:47:38 UTC,view,10800147,2053013554994348409,,saturn,12.56,513326292,ee5e1c4f-def9-4ff9-94ff-f3eecad67668
2019-10-12 13:17:55 UTC,view,28717935,2053013565882762215,,cavaletto,146.46,555115152,1f5d4102-b893-43f5-b8c6-fb961aca88ae
2019-10-12 16:45:57 UTC,view,18200002,2053013554499420513,electronics.audio.acoustic,jbl,205.67,538371122,7db84740-1ce3-4af4-b7ac-5a40b0cb6698
2019-10-18 12:53:37 UTC,view,51900007,2136221634460123799,,,101.93,548739263,008221a2-a887-470d-ab6f-71cd65aac160
2019-10-02 06:26:08 UTC,view,5701037,2053013553970938175,auto.accessories.player,swat,100.39,532402285,34eb1ce5-8e9c-4c8d-9a9a-fff039e10df8
2019-10-31 04:24:18 UTC,view,5100816,2053013553375346967,,xiaomi,29.6,565974885,10d2c4b5-f4a2-4e60-98e1-987a3d623f00
2019-10-31 08:29:37 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,928.19,516096684,13c2df4f-0d9c-4dd4-8896-35ea9e4f9fb9
2019-10-24 13:16:02 UTC,view,18900454,2053013560497275585,electronics.camera.photo,canon,614.84,515124511,99d629e9-58ee-4f25-9661-29b859714200
2019-10-16 07:15:55 UTC,view,17302667,2053013553853497655,,,10.3,555137386,086e06ec-e8c5-41e8-8569-38fb162205d4
2019-10-04 16:19:41 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.8,549270860,3e590057-8517-4110-a78e-d2c313281c51
2019-10-19 04:38:06 UTC,view,1004562,2053013555631882655,electronics.smartphone,meizu,101.34,557509426,83599b03-c176-48a8-a9bd-1bdd0a2c3c56
2019-10-03 04:18:08 UTC,view,5700518,2053013553970938175,auto.accessories.player,,123.53,515429242,994f4629-339c-4a89-98ed-47cdc91bfd73
2019-10-10 04:41:42 UTC,view,1004946,2053013555631882655,electronics.smartphone,oneplus,735.92,527596594,d3c711f8-12e9-4a86-b273-7c6cad7faaf1
2019-10-12 16:52:10 UTC,view,2501143,2053013564003713919,appliances.kitchen.oven,artel,36.01,516799310,b8618f6f-5b80-44c1-9f5f-06cfa4c5db28
2019-10-04 07:43:12 UTC,view,12100045,2053013555816432043,kids.skates,xiaomi,368.92,515544722,21d0f0d8-7eb3-4f23-8ed1-857965914549
2019-10-23 03:28:59 UTC,view,21400996,2053013561579406073,electronics.clocks,casio,75.66,563167398,ab3536fa-4822-447d-8278-ced706783d51
2019-10-03 09:44:39 UTC,view,2602129,2053013563970159485,,dauscher,489.05,556326378,c728d187-ab7d-4b68-83f3-11a1d1190b58
2019-10-12 12:15:37 UTC,view,3601505,2053013563810775923,appliances.kitchen.washer,samsung,490.36,517000218,1bdda853-ceab-493f-bcec-72a6a63fe0b4
2019-10-08 15:31:14 UTC,view,1004575,2053013555631882655,electronics.smartphone,xiaomi,463.31,540069169,be644fb9-5227-4605-a002-8920f93d2dc4
2019-10-19 22:05:24 UTC,view,1005008,2053013555631882655,electronics.smartphone,xiaomi,96.5,528006348,0a2e4fd7-5200-41ad-a9aa-4f402d934208
2019-10-17 23:29:29 UTC,view,1004819,2053013555631882655,electronics.smartphone,xiaomi,169.63,561374105,f45be014-cd00-444a-8d3c-505d83b4363b
2019-10-10 19:11:06 UTC,view,1004258,2053013555631882655,electronics.smartphone,apple,742.91,514564331,daf6fa24-d2eb-4757-95b5-1dff17ba299a
2019-10-11 09:02:58 UTC,view,28719264,2053013565639492569,apparel.shoes,rieker,119.69,556655721,30661abb-44cc-4f54-843e-3ca3bd2a09ba
2019-10-24 18:03:19 UTC,view,7005190,2053013560346280633,kids.carriage,belecoo,172.09,518713338,d29b8bb3-63af-4a92-a0fe-65157b62446d
2019-10-04 08:41:07 UTC,view,11900383,2084217994270999025,,x-game,140.86,516405162,a96c28eb-10a7-49d6-b225-5b76f02bad9b
2019-10-26 04:03:37 UTC,view,1801892,2053013554415534427,electronics.video.tv,yasin,115.75,527775010,c27a4826-c7fe-4e3b-8c64-3ce2bfbb7169
2019-10-02 01:13:47 UTC,view,1004932,2053013555631882655,electronics.smartphone,vivo,463.31,523059709,202d22be-1e82-4027-b097-7e06d3d61e31
2019-10-17 13:29:23 UTC,view,35103864,2070005009382114061,apparel.underwear,milavitsa,22.96,517113126,8591eb89-52eb-47b3-a652-d8881f68e608
2019-10-29 06:49:41 UTC,view,1005104,2053013555631882655,electronics.smartphone,apple,989.96,516696780,bbc53587-27c7-4cf1-b699-e7625e0dfd26
2019-10-07 14:14:01 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.76,542876933,2b8eac4a-826d-45f2-a118-0da504169744
2019-10-08 13:16:11 UTC,view,2701639,2053013563911439225,appliances.kitchen.refrigerators,indesit,257.15,514913809,9892bb78-4dac-4693-98bc-a2a07ca0f8d2
2019-10-14 11:14:34 UTC,view,12400120,2053013556252639687,construction.tools.drill,alteco,55.09,533087325,be76dbe7-a55f-4fce-bc0b-f4589bac91ca
2019-10-18 09:08:52 UTC,view,51800042,2135658542386905834,,,162.17,557285166,a8e7c9e2-60bb-4f3b-bba6-e16ba9ebd385
2019-10-22 17:46:39 UTC,view,28719735,2053013565824041955,apparel.shoes.sandals,tesoro,41.93,561594136,7a81162e-1ec2-4435-9bf3-120883dff17b
2019-10-02 14:46:12 UTC,view,14300131,2053013557544485393,,kurzweil,2574.04,552997999,59ba9d4c-b5cd-4590-a81c-101605128654
2019-10-16 13:20:13 UTC,view,12703494,2053013553559896355,,cordiant,41.19,518194034,752c74ce-248f-4160-a958-e4f95eb3838c
2019-10-12 17:03:10 UTC,view,22000204,2053013561327747819,,envision,116.89,516209572,000547ae-7c17-41ac-86c5-960e8cd1c83a
2019-10-25 10:42:35 UTC,view,18200033,2053013554499420513,electronics.audio.acoustic,sony,1214.06,560520449,2bfa53b6-e78e-45ca-b32e-2090349e6afd
